chat_id,run,llm_score
1567,3,75.2
1568,3,81.0
1569,3,55.6
1570,3,60.5
1571,3,73.6
1572,3,65.3
1573,3,66.5
1574,3,83.7
1575,3,70.1
1576,3,84.2
1577,3,77.8
1578,3,72.5
1579,3,69.9
1580,3,65.1
1581,3,71.6
1582,3,88.9
1583,3,65.0
1584,3,78.4
1585,3,78.1
1586,3,63.5
1587,3,76.7
1588,3,83.8
1589,3,62.0
1590,3,63.4
1591,3,76.2
1592,3,67.1
1593,3,70.9
1594,3,82.0
1595,3,66.4
1596,3,83.1
1597,3,76.8
1598,3,73.5
1599,3,71.1
1600,3,82.9
1601,3,72.7
1602,3,56.9
1603,3,71.1
1604,3,62.0
1605,3,78.5
1606,3,71.8
1607,3,56.4
1608,3,68.2
1609,3,82.1
1610,3,79.6
1611,3,67.1
1612,3,79.6
1613,3,72.3
1614,3,67.6
1615,3,67.4
1616,3,70.7
1617,3,70.6
1618,3,81.1
1619,3,67.9
1620,3,74.3
1621,3,79.3
1622,3,69.1
1623,3,70.4
1624,3,52.2
1625,3,58.2
1626,3,62.4
1627,3,86.5
1628,3,73.9
1629,3,68.6
1630,3,67.3
1631,3,66.7
1632,3,58.0
1633,3,60.6
1634,3,75.4
1635,3,65.4
1636,3,71.0
1637,3,76.0
1638,3,83.2
1639,3,72.0
1640,3,74.0
1641,3,71.2
1642,3,60.2
1643,3,73.3
1644,3,71.3
1645,3,77.6
1646,3,63.3
1647,3,72.5
1648,3,76.7
1649,3,75.8
1650,3,73.4
1651,3,76.4
1652,3,68.1
1653,3,77.9
1654,3,68.6
1655,3,88.0
1656,3,62.2
1657,3,63.0
1658,3,68.5
1659,3,75.6
1660,3,67.8
1661,3,57.4
1662,3,56.6
1663,3,74.3
1664,3,70.4
1665,3,81.7
1666,3,66.0
1667,3,61.1
1668,3,61.7
1669,3,64.8
1670,3,79.0
1671,3,65.4
1672,3,69.3
1673,3,77.0
1674,3,67.0
1675,3,53.5
1676,3,69.3
1677,3,67.5
1678,3,75.1
1679,3,65.9
1680,3,62.4
1681,3,79.4
1682,3,86.2
1683,3,62.1
1684,3,61.3
1685,3,63.8
1686,3,71.7
1687,3,64.0
1688,3,65.2
1689,3,89.5
1690,3,76.6
1691,3,65.7
1692,3,52.0
1693,3,59.6
1694,3,64.2
1695,3,75.4
1696,3,68.8
1697,3,67.7
1698,3,69.8
1699,3,72.4
1700,3,62.6
1701,3,73.1
1702,3,70.6
1703,3,75.3
1704,3,71.2
1705,3,70.6
1706,3,62.4
1707,3,72.5
1708,3,82.5
1709,3,65.6
1710,3,72.2
1711,3,71.8
1712,3,60.9
1713,3,65.3
1714,3,69.2
1715,3,63.0
1716,3,69.7
1717,3,67.0
1718,3,68.1
1719,3,71.0
1720,3,69.4
1721,3,78.9
1722,3,67.2
1723,3,61.7
1724,3,70.8
1725,3,70.7
1726,3,69.1
1727,3,76.8
1728,3,76.6
1729,3,78.6
1730,3,69.6
1731,3,79.6
1732,3,70.6
1733,3,72.1
1734,3,62.5
1735,3,75.7
1736,3,60.6
1737,3,64.6
1738,3,70.4
1739,3,60.7
1740,3,88.8
1741,3,83.3
1742,3,68.4
1743,3,86.5
1744,3,71.2
1745,3,66.5
1746,3,72.7
1747,3,81.0
1748,3,62.6
1749,3,60.5
1750,3,58.2
1751,3,55.6
1752,3,70.9
1753,3,62.2
1754,3,68.0
1755,3,83.3
1756,3,77.8
1757,3,77.9
1758,3,78.8
1759,3,66.8
1760,3,69.3
1761,3,66.7
1762,3,85.1
1763,3,73.0
1764,3,71.0
1765,3,67.3
1766,3,61.9
1767,3,70.2
1768,3,67.3
1769,3,78.9
1770,3,81.5
1771,3,78.2
1772,3,71.1
1773,3,72.0
1774,3,77.4
1775,3,62.8
1776,3,80.5
1777,3,72.6
1778,3,51.8
1779,3,62.0
1780,3,64.9
1781,3,70.7
1782,3,68.0
1783,3,76.9
1784,3,76.7
1785,3,74.9
1786,3,66.9
1787,3,66.0
1788,3,53.7
1789,3,68.2
1790,3,73.7
1791,3,57.3
1792,3,72.7
1793,3,69.9
1794,3,83.0
1795,3,71.6
1796,3,82.2
1797,3,67.2
1798,3,81.4
1799,3,73.0
1800,3,57.1
1801,3,69.2
1802,3,69.8
1803,3,79.8
1804,3,73.5
1805,3,63.2
1806,3,76.7
1807,3,75.3
1808,3,74.9
1809,3,70.6
1810,3,83.2
1811,3,56.2
1812,3,60.9
1813,3,69.9
1814,3,74.1
1815,3,70.6
1816,3,63.7
1817,3,77.6
1818,3,66.6
1819,3,66.6
1820,3,64.5
1821,3,78.1
1822,3,64.1
1823,3,67.9
1824,3,69.9
1825,3,72.5
1826,3,78.5
1827,3,76.1
1828,3,82.1
1829,3,74.4
1830,3,77.7
1831,3,73.1
1832,3,69.4
1833,3,75.6
1834,3,72.9
1835,3,80.1
1836,3,66.7
1837,3,55.9
1838,3,72.9
1839,3,79.1
1840,3,71.7
1841,3,73.9
1842,3,74.8
1843,3,76.4
1844,3,77.4
1845,3,77.1
1846,3,71.8
1847,3,69.0
1848,3,73.2
1849,3,72.4
1850,3,62.4
1851,3,66.5
1852,3,74.2
1853,3,68.2
1854,3,69.2
1855,3,75.9
1856,3,71.1
1857,3,66.7
1858,3,69.2
1859,3,71.9
1860,3,68.8
1861,3,75.9
1862,3,61.8
1863,3,72.6
1864,3,65.8
1865,3,79.4
1866,3,75.2
1867,3,74.4
1868,3,66.2
1869,3,69.4
1870,3,77.9
1871,3,69.4
1872,3,82.3
1873,3,74.2
1874,3,65.9
1875,3,66.1
1876,3,79.9
1877,3,72.9
1878,3,53.4
1879,3,62.4
1880,3,74.7
1881,3,72.5
1882,3,73.1
1883,3,59.1
1884,3,69.5
1885,3,78.3
1886,3,71.0
1887,3,82.6
1888,3,70.9
1889,3,60.1
1890,3,78.3
1891,3,81.1
1892,3,71.2
1893,3,70.1
1894,3,70.5
1895,3,73.3
1896,3,58.4
1897,3,68.7
1898,3,75.1
1899,3,73.6
1900,3,73.6
1901,3,81.2
1902,3,71.0
1903,3,71.3
1904,3,73.1
1905,3,67.4
1906,3,72.7
1907,3,60.1
1908,3,90.2
1909,3,63.1
1910,3,82.9
1911,3,59.2
1912,3,69.2
1913,3,79.2
1914,3,71.0
1915,3,56.6
1916,3,60.5
1917,3,74.9
1918,3,75.8
1919,3,78.9
1920,3,71.1
1921,3,76.9
1922,3,67.1
1923,3,74.2
1924,3,62.0
1925,3,74.7
1926,3,67.4
1927,3,69.7
1928,3,70.5
1929,3,68.9
1930,3,63.2
1931,3,84.5
1932,3,61.2
1933,3,62.9
1934,3,67.4
1935,3,76.1
1936,3,71.2
1937,3,61.9
1938,3,70.9
1939,3,66.6
1940,3,60.8
1941,3,72.5
1942,3,54.3
1943,3,61.8
1944,3,77.4
1945,3,65.7
1946,3,65.8
1947,3,59.2
1948,3,61.8
1949,3,76.7
1950,3,75.3
1951,3,70.6
1952,3,62.3
1953,3,79.3
1954,3,69.0
1955,3,84.9
1956,3,75.4
1957,3,81.6
1958,3,75.6
1959,3,81.7
1960,3,54.5
1961,3,76.7
1962,3,69.1
1963,3,79.5
1964,3,61.0
1965,3,56.8
1966,3,78.8
1967,3,68.6
1968,3,73.3
1969,3,64.5
1970,3,65.9
1971,3,74.8
1972,3,69.6
1973,3,74.9
1974,3,76.0
1975,3,58.6
1976,3,58.5
1977,3,61.1
1978,3,81.2
1979,3,69.5
1980,3,62.2
1981,3,78.0
1982,3,76.1
1983,3,76.5
1984,3,66.1
1985,3,73.0
1986,3,54.3
1987,3,76.8
1988,3,75.7
1989,3,68.7
1990,3,79.5
1991,3,64.7
1992,3,61.0
1993,3,56.0
1994,3,74.7
1995,3,67.7
1996,3,63.3
1997,3,69.6
1998,3,73.1
1999,3,73.4
2000,3,65.5
2001,3,69.8
2002,3,70.5
2003,3,79.8
2004,3,73.2
2005,3,72.9
2006,3,69.8
2007,3,75.0
2008,3,78.4
2009,3,77.3
2010,3,70.0
2011,3,68.7
2012,3,61.7
2013,3,68.9
2014,3,77.0
2015,3,79.1
2016,3,71.5
2017,3,80.1
2018,3,71.4
2019,3,67.8
2020,3,83.0
2021,3,80.3
2022,3,72.5
2023,3,75.3
2024,3,71.8
2025,3,73.2
2026,3,79.2
2027,3,70.8
2028,3,77.7
2029,3,64.7
2030,3,70.2
2031,3,69.2
2032,3,76.3
2033,3,77.4
2034,3,59.5
2035,3,70.9
2036,3,68.6
2037,3,72.0
2038,3,71.4
2039,3,70.5
2040,3,69.9
2041,3,80.8
2042,3,66.8
2043,3,75.1
2044,3,61.2
2045,3,64.1
2046,3,79.5
2047,3,67.7
2048,3,63.0
2049,3,69.5
2050,3,74.2
2051,3,79.1
2052,3,74.3
2053,3,82.8
2054,3,63.2
2055,3,69.5
2056,3,64.7
2057,3,79.0
2058,3,69.2
2059,3,70.1
2060,3,70.1
2061,3,64.0
2062,3,71.7
2063,3,73.4
2064,3,67.2
2065,3,78.6
2066,3,79.6
2067,3,84.0
2068,3,76.6
2069,3,59.0
2070,3,74.3
2071,3,70.8
2072,3,70.0
2073,3,71.3
2074,3,76.1
2075,3,74.9
2076,3,81.4
2077,3,63.6
2078,3,64.3
2079,3,66.2
2080,3,78.9
2081,3,63.5
2082,3,63.0
2083,3,76.4
2084,3,66.6
2085,3,75.4
2086,3,73.5
2087,3,80.4
2088,3,71.5
2089,3,77.9
2090,3,70.8
2091,3,73.2
2092,3,65.7
2093,3,67.0
2094,3,68.3
2095,3,77.6
2096,3,63.5
2097,3,72.2
2098,3,85.8
2099,3,87.2
2100,3,63.8
2101,3,72.5
2102,3,70.6
2103,3,81.1
2104,3,68.5
2105,3,72.9
2106,3,79.3
2107,3,73.3
2108,3,65.8
2109,3,79.3
2110,3,68.1
2111,3,77.0
2112,3,77.6
2113,3,76.5
2114,3,81.1
2115,3,65.9
2116,3,63.4
2117,3,62.5
2118,3,71.8
2119,3,68.2
2120,3,69.4
2121,3,82.1
2122,3,69.7
2123,3,71.7
2124,3,78.5
2125,3,75.9
2126,3,74.8
2127,3,64.0
2128,3,76.0
2129,3,68.1
2130,3,82.4
2131,3,78.9
2132,3,78.6
2133,3,56.0
2134,3,69.5
2135,3,76.4
2136,3,69.3
2137,3,73.4
2138,3,67.7
2139,3,76.4
2140,3,73.3
2141,3,77.8
2142,3,71.4
2143,3,62.3
2144,3,70.8
2145,3,75.8
2146,3,66.4
2147,3,72.2
2148,3,70.0
2149,3,68.3
2150,3,61.9
2151,3,75.9
2152,3,78.5
2153,3,67.5
2154,3,78.3
2155,3,77.4
2156,3,71.4
2157,3,62.5
2158,3,73.3
2159,3,59.7
2160,3,77.4
2161,3,66.3
2162,3,68.0
2163,3,66.9
2164,3,79.5
2165,3,79.8
2166,3,65.6
2167,3,62.5
2168,3,69.4
2169,3,75.1
2170,3,74.1
2171,3,57.6
2172,3,76.3
2173,3,70.6
2174,3,73.8
2175,3,76.4
2176,3,80.1
2177,3,80.2
2178,3,63.2
2179,3,63.6
2180,3,73.6
2181,3,68.9
2182,3,81.0
2183,3,59.8
2184,3,75.4
2185,3,53.9
2186,3,77.1
2187,3,67.7
2188,3,71.7
2189,3,77.9
2190,3,75.1
2191,3,68.6
2192,3,88.8
2193,3,65.8
2194,3,57.9
2195,3,75.9
2196,3,70.2
2197,3,63.2
2198,3,65.1
2199,3,76.1
2200,3,64.1
2201,3,77.9
2202,3,68.2
2203,3,67.0
2204,3,63.3
2205,3,71.1
2206,3,80.8
2207,3,52.9
2208,3,76.1
2209,3,51.9
2210,3,69.9
2211,3,62.3
2212,3,73.8
2213,3,85.7
2214,3,73.3
2215,3,69.8
2216,3,77.3
2217,3,70.7
2218,3,85.2
2219,3,64.9
2220,3,73.2
2221,3,67.5
2222,3,70.8
2223,3,79.0
2224,3,53.9
2225,3,72.5
2226,3,59.9
2227,3,62.8
2228,3,76.8
2229,3,76.4
2230,3,76.1
2231,3,73.8
2232,3,69.8
2233,3,71.0
2234,3,72.2
2235,3,61.8
2236,3,63.8
2237,3,70.2
2238,3,66.8
2239,3,69.2
2240,3,60.0
2241,3,79.7
2242,3,66.6
2243,3,69.3
2244,3,55.7
2245,3,71.6
2246,3,64.4
2247,3,63.7
2248,3,68.6
2249,3,72.4
2250,3,66.8
2251,3,66.1
2252,3,71.9
2253,3,78.8
2254,3,63.5
2255,3,64.8
2256,3,66.0
2257,3,66.2
2258,3,60.4
2259,3,64.9
2260,3,64.5
2261,3,77.8
2262,3,67.3
2263,3,68.5
2264,3,72.8
2265,3,68.5
2266,3,76.8
2267,3,66.1
2268,3,74.2
2269,3,69.5
2270,3,72.2
2271,3,75.0
2272,3,83.3
2273,3,77.9
2274,3,74.0
2275,3,76.6
2276,3,70.9
2277,3,74.0
2278,3,89.8
2279,3,85.3
2280,3,68.4
2281,3,52.1
2282,3,87.7
2283,3,59.8
2284,3,64.1
2285,3,81.7
2286,3,73.0
2287,3,72.4
2288,3,65.6
2289,3,82.7
2290,3,83.3
2291,3,66.0
2292,3,71.1
2293,3,68.8
2294,3,67.4
2295,3,80.9
2296,3,71.6
2297,3,71.5
2298,3,75.1
2299,3,79.4
2300,3,70.6
2301,3,66.0
2302,3,70.3
2303,3,63.9
2304,3,73.4
2305,3,66.7
2306,3,59.7
2307,3,78.6
2308,3,75.2
2309,3,60.6
2310,3,62.9
2311,3,76.4
2312,3,74.3
2313,3,71.1
2314,3,60.0
2315,3,77.2
2316,3,64.8
2317,3,72.7
2318,3,66.7
2319,3,65.5
2320,3,72.9
2321,3,62.6
2322,3,68.9
2323,3,62.9
2324,3,54.0
2325,3,62.7
2326,3,64.0
2327,3,71.4
2328,3,65.4
2329,3,71.7
2330,3,71.4
2331,3,73.1
2332,3,75.6
2333,3,80.4
2334,3,56.4
2335,3,53.5
2336,3,64.8
2337,3,77.7
2338,3,66.4
2339,3,73.2
2340,3,77.5
2341,3,79.8
2342,3,78.6
2343,3,67.0
2344,3,72.5
2345,3,69.6
2346,3,69.6
2347,3,70.3
2348,3,77.3
2349,3,63.6
2350,3,60.6
2351,3,59.1
2352,3,71.1
2353,3,68.5
2354,3,76.5
2355,3,74.6
2356,3,72.5
2357,3,82.0
2358,3,69.9
2359,3,82.1
2360,3,74.1
2361,3,51.3
2362,3,65.9
2363,3,67.6
2364,3,70.9
2365,3,68.2
2366,3,66.8
2367,3,65.4
2368,3,69.3
2369,3,81.1
2370,3,56.9
2371,3,64.4
2372,3,78.9
2373,3,58.2
2374,3,70.1
2375,3,53.0
2376,3,62.0
2377,3,63.9
2378,3,88.5
2379,3,72.6
2380,3,79.0
2381,3,75.5
2382,3,83.3
2383,3,76.0
2384,3,88.3
2385,3,69.2
2386,3,70.4
2387,3,65.0
2388,3,68.9
2389,3,59.5
2390,3,81.6
2391,3,74.9
2392,3,61.7
2393,3,82.8
2394,3,69.5
2395,3,52.7
2396,3,75.6
2397,3,60.1
2398,3,81.0
2399,3,74.5
2400,3,57.7
2401,3,75.8
2402,3,64.3
2403,3,70.0
2404,3,75.1
2405,3,67.7
2406,3,58.6
2407,3,69.6
2408,3,65.3
2409,3,74.8
2410,3,71.6
2411,3,67.7
2412,3,63.8
2413,3,68.5
2414,3,83.8
2415,3,59.8
2416,3,81.1
2417,3,79.3
2418,3,66.0
2419,3,72.0
2420,3,76.1
2421,3,67.1
2422,3,77.4
2423,3,73.2
2424,3,82.9
2425,3,65.3
2426,3,71.0
2427,3,65.1
2428,3,65.2
2429,3,91.0
2430,3,76.5
2431,3,76.1
2432,3,75.7
2433,3,56.9
2434,3,79.0
2435,3,71.0
2436,3,80.1
2437,3,81.2
2438,3,76.3
2439,3,77.1
2440,3,78.1
2441,3,74.4
2442,3,68.0
2443,3,62.5
2444,3,81.3
2445,3,61.8
2446,3,82.9
2447,3,65.3
2448,3,81.9
2449,3,78.9
2450,3,68.8
2451,3,69.2
2452,3,76.0
2453,3,67.0
2454,3,71.9
2455,3,65.1
2456,3,70.0
2457,3,67.9
2458,3,83.8
2459,3,74.0
2460,3,59.4
2461,3,85.6
2462,3,62.1
2463,3,76.4
2464,3,66.7
2465,3,65.6
2466,3,74.7
2467,3,71.5
2468,3,77.0
2469,3,66.8
2470,3,55.3
2471,3,83.3
2472,3,79.7
2473,3,67.2
2474,3,71.0
2475,3,71.3
2476,3,64.9
2477,3,64.7
2478,3,64.3
2479,3,73.0
2480,3,71.8
2481,3,60.9
2482,3,62.9
2483,3,63.4
2484,3,69.3
2485,3,67.8
2486,3,90.5
2487,3,72.6
2488,3,72.0
2489,3,76.6
2490,3,77.5
2491,3,62.0
2492,3,68.9
2493,3,72.2
2494,3,70.2
2495,3,71.3
2496,3,59.5
2497,3,74.9
2498,3,76.8
2499,3,75.6
2500,3,51.6
2501,3,73.4
2502,3,71.0
2503,3,68.9
2504,3,83.4
2505,3,76.2
2506,3,65.6
2507,3,70.2
2508,3,80.2
2509,3,70.5
2510,3,72.3
2511,3,79.6
2512,3,63.3
2513,3,66.2
2514,3,68.2
2515,3,59.1
2516,3,62.7
2517,3,82.7
2518,3,72.5
2519,3,62.3
2520,3,70.2
2521,3,71.5
2522,3,69.2
2523,3,71.1
2524,3,85.6
2525,3,75.0
2526,3,75.6
2527,3,61.9
2528,3,61.3
2529,3,83.2
2530,3,74.9
2531,3,75.0
2532,3,68.4
2533,3,71.7
2534,3,66.4
2535,3,76.8
2536,3,85.6
2537,3,75.4
2538,3,76.2
2539,3,67.7
2540,3,69.8
2541,3,69.3
2542,3,83.4
2543,3,85.0
2544,3,69.9
2545,3,58.5
2546,3,73.0
2547,3,75.7
2548,3,78.6
2549,3,65.7
2550,3,74.5
2551,3,58.8
2552,3,73.6
2553,3,76.1
2554,3,62.2
2555,3,70.6
2556,3,55.0
2557,3,77.9
2558,3,81.1
2559,3,71.9
2560,3,70.9
2561,3,69.6
2562,3,71.4
2563,3,66.7
2564,3,62.9
2565,3,73.5
2566,3,83.2
2567,3,65.8
2568,3,79.4
2569,3,57.4
2570,3,68.7
2571,3,70.6
2572,3,70.7
2573,3,70.1
2574,3,78.9
2575,3,76.4
2576,3,65.6
2577,3,65.8
2578,3,62.6
2579,3,82.8
2580,3,74.9
2581,3,65.7
2582,3,67.9
2583,3,75.5
2584,3,66.0
2585,3,63.6
2586,3,70.3
2587,3,69.0
2588,3,74.7
2589,3,64.4
2590,3,68.3
2591,3,72.2
2592,3,64.7
2593,3,71.6
2594,3,69.8
2595,3,64.2
2596,3,67.1
2597,3,63.2
2598,3,67.9
2599,3,65.9
2600,3,70.4
2601,3,82.1
2602,3,63.6
2603,3,62.3
2604,3,59.5
2605,3,78.4
2606,3,82.9
2607,3,74.0
2608,3,78.1
2609,3,67.6
2610,3,67.6
2611,3,64.6
2612,3,87.6
2613,3,81.0
2614,3,67.6
2615,3,65.3
2616,3,72.3
2617,3,62.6
2618,3,83.0
2619,3,67.4
2620,3,71.8
2621,3,88.1
2622,3,75.0
2623,3,75.7
2624,3,76.0
2625,3,63.7
2626,3,72.7
2627,3,68.2
2628,3,81.4
2629,3,72.2
2630,3,73.4
2631,3,65.5
2632,3,73.5
2633,3,74.7
2634,3,60.8
2635,3,80.6
2636,3,62.9
2637,3,69.0
2638,3,75.0
2639,3,62.4
2640,3,82.5
2641,3,56.7
2642,3,80.9
2643,3,56.8
2644,3,84.1
2645,3,81.6
2646,3,77.4
2647,3,77.3
2648,3,64.1
2649,3,62.9
2650,3,80.2
2651,3,64.5
2652,3,60.4
2653,3,70.3
2654,3,66.2
2655,3,69.7
2656,3,71.7
2657,3,66.3
2658,3,82.9
2659,3,78.0
2660,3,67.4
2661,3,76.3
2662,3,70.2
2663,3,81.9
2664,3,82.0
2665,3,71.9
2666,3,61.1
2667,3,73.4
2668,3,75.6
2669,3,65.1
2670,3,69.5
2671,3,71.6
2672,3,75.0
2673,3,74.5
2674,3,85.6
2675,3,69.4
2676,3,65.0
2677,3,69.1
2678,3,81.5
2679,3,65.3
2680,3,68.1
2681,3,73.9
2682,3,80.7
2683,3,75.8
2684,3,66.7
2685,3,76.2
2686,3,73.7
2687,3,62.5
2688,3,73.7
2689,3,75.4
2690,3,65.4
2691,3,62.4
2692,3,71.1
2693,3,80.9
2694,3,66.6
2695,3,71.2
2696,3,66.3
2697,3,57.9
2698,3,61.6
2699,3,76.9
2700,3,66.8
2701,3,66.3
2702,3,76.0
2703,3,63.1
2704,3,59.6
2705,3,71.8
2706,3,66.7
2707,3,65.6
2708,3,68.4
2709,3,77.9
2710,3,73.8
2711,3,75.2
2712,3,77.8
2713,3,79.1
2714,3,89.0
2715,3,58.1
2716,3,59.3
2717,3,74.1
2718,3,64.0
2719,3,76.3
2720,3,78.9
2721,3,71.5
2722,3,60.1
2723,3,69.3
2724,3,69.1
2725,3,80.3
2726,3,76.6
2727,3,78.7
2728,3,68.6
2729,3,72.8
2730,3,63.9
2731,3,63.8
2732,3,73.3
2733,3,76.2
2734,3,66.5
2735,3,77.5
2736,3,69.0
2737,3,67.4
2738,3,73.0
2739,3,65.9
2740,3,62.6
2741,3,74.4
2742,3,69.4
2743,3,75.2
2744,3,77.1
2745,3,67.7
2746,3,69.0
2747,3,73.2
2748,3,72.5
2749,3,75.8
2750,3,50.7
2751,3,83.2
2752,3,65.9
2753,3,66.2
2754,3,65.6
2755,3,68.4
2756,3,68.7
2757,3,70.5
2758,3,74.1
2759,3,78.7
2760,3,66.5
2761,3,78.1
2762,3,71.3
2763,3,72.0
2764,3,73.7
2765,3,72.4
2766,3,69.2
2767,3,62.5
2768,3,78.5
2769,3,63.0
2770,3,83.4
2771,3,71.1
2772,3,70.2
2773,3,68.8
2774,3,71.4
2775,3,68.3
2776,3,65.0
2777,3,79.2
2778,3,81.2
2779,3,70.9
2780,3,54.1
2781,3,61.3
2782,3,63.0
2783,3,78.2
2784,3,59.8
2785,3,77.6
2786,3,69.9
2787,3,75.9
2788,3,80.1
2789,3,74.6
2790,3,72.9
2791,3,67.0
2792,3,79.2
2793,3,69.9
2794,3,69.9
2795,3,76.8
2796,3,72.2
2797,3,76.6
2798,3,75.6
2799,3,79.3
2800,3,69.4
2801,3,73.3
2802,3,73.6
2803,3,73.6
2804,3,77.0
2805,3,68.7
2806,3,64.0
2807,3,79.8
2808,3,78.1
2809,3,65.3
2810,3,68.1
2811,3,70.9
2812,3,64.0
2813,3,67.4
2814,3,81.3
2815,3,65.7
2816,3,76.2
2817,3,72.7
2818,3,73.2
2819,3,62.9
2820,3,54.8
2821,3,90.8
2822,3,79.4
2823,3,70.8
2824,3,63.1
2825,3,68.1
2826,3,72.9
2827,3,73.3
2828,3,75.7
2829,3,66.9
2830,3,71.9
2831,3,75.3
2832,3,56.0
2833,3,77.2
2834,3,68.5
2835,3,69.3
2836,3,68.0
2837,3,67.4
2838,3,76.3
2839,3,72.3
2840,3,62.7
2841,3,75.1
2842,3,72.1
2843,3,75.1
2844,3,75.4
2845,3,70.4
2846,3,66.6
2847,3,71.0
2848,3,69.7
2849,3,68.9
2850,3,65.5
2851,3,46.9
2852,3,77.3
2853,3,75.5
2854,3,72.5
2855,3,72.0
2856,3,74.3
2857,3,70.2
2858,3,75.7
2859,3,75.5
2860,3,70.2
2861,3,64.9
2862,3,63.6
2863,3,75.9
2864,3,70.5
2865,3,80.1
2866,3,69.2
2867,3,75.9
2868,3,71.6
2869,3,86.5
2870,3,78.8
2871,3,76.6
2872,3,56.0
2873,3,69.5
2874,3,81.0
2875,3,64.2
2876,3,73.8
2877,3,73.1
2878,3,69.6
2879,3,71.1
2880,3,81.7
2881,3,62.9
2882,3,76.2
2883,3,81.0
2884,3,64.2
2885,3,76.5
2886,3,72.1
2887,3,62.2
2888,3,77.6
2889,3,65.4
2890,3,77.2
2891,3,73.2
2892,3,75.8
2893,3,73.7
2894,3,67.1
2895,3,81.1
2896,3,68.8
2897,3,61.7
2898,3,70.5
2899,3,68.1
2900,3,59.7
2901,3,72.0
2902,3,79.5
2903,3,73.8
2904,3,65.2
2905,3,68.0
2906,3,68.9
2907,3,58.6
2908,3,71.0
2909,3,75.4
2910,3,83.8
2911,3,70.4
2912,3,75.8
2913,3,63.0
2914,3,73.4
2915,3,74.1
2916,3,59.3
2917,3,65.7
2918,3,76.8
2919,3,76.4
2920,3,59.8
2921,3,54.8
2922,3,75.9
2923,3,74.4
2924,3,66.2
2925,3,75.1
2926,3,72.6
2927,3,66.2
2928,3,67.8
2929,3,64.3
2930,3,67.4
2931,3,68.3
2932,3,74.4
2933,3,68.7
2934,3,76.0
2935,3,69.9
2936,3,87.3
2937,3,69.1
2938,3,72.2
2939,3,82.5
2940,3,71.5
2941,3,69.2
2942,3,73.4
2943,3,68.3
2944,3,63.3
2945,3,70.9
2946,3,71.4
2947,3,64.0
2948,3,84.6
2949,3,73.0
2950,3,74.4
2951,3,63.6
2952,3,67.8
2953,3,79.0
2954,3,75.3
2955,3,63.8
2956,3,64.9
2957,3,76.9
2958,3,76.8
2959,3,72.7
2960,3,69.3
2961,3,82.5
2962,3,74.5
2963,3,60.9
2964,3,71.5
2965,3,79.4
2966,3,63.7
2967,3,73.2
2968,3,58.0
2969,3,71.8
2970,3,79.8
2971,3,72.7
2972,3,56.9
2973,3,73.9
2974,3,72.8
2975,3,63.9
2976,3,74.5
2977,3,61.1
2978,3,67.3
2979,3,69.1
2980,3,73.0
2981,3,85.9
2982,3,81.2
2983,3,64.7
2984,3,80.7
2985,3,76.6
2986,3,72.8
2987,3,73.1
2988,3,49.0
2989,3,71.6
2990,3,74.9
2991,3,59.4
2992,3,87.9
2993,3,72.2
2994,3,80.4
2995,3,75.7
2996,3,80.3
2997,3,65.2
2998,3,65.9
2999,3,62.6
3000,3,74.7
1,4,81.8
2,4,71.5
3,4,76.5
4,4,77.5
5,4,73.0
6,4,76.2
7,4,68.2
8,4,64.5
9,4,57.0
10,4,73.9
11,4,71.7
12,4,72.4
13,4,67.3
14,4,75.3
15,4,78.7
16,4,74.3
17,4,74.1
18,4,78.6
19,4,71.2
20,4,78.6
21,4,64.9
22,4,65.4
23,4,77.6
24,4,69.6
25,4,67.3
26,4,79.1
27,4,75.6
28,4,65.6
29,4,77.8
30,4,66.9
31,4,61.2
32,4,72.1
33,4,73.1
34,4,63.4
35,4,69.6
36,4,78.8
37,4,65.5
38,4,63.2
39,4,73.3
40,4,74.6
41,4,67.5
42,4,81.8
43,4,76.8
44,4,73.1
45,4,59.2
46,4,69.2
47,4,76.7
48,4,62.0
49,4,74.4
50,4,60.5
51,4,72.3
52,4,69.9
53,4,77.2
54,4,74.8
55,4,67.8
56,4,71.9
57,4,73.4
58,4,72.7
59,4,64.8
60,4,66.8
61,4,69.7
62,4,58.1
63,4,65.1
64,4,78.3
65,4,72.0
66,4,66.2
67,4,68.8
68,4,89.6
69,4,56.5
70,4,76.7
71,4,68.9
72,4,66.0
73,4,74.3
74,4,62.8
75,4,84.3
76,4,59.5
77,4,78.0
78,4,73.6
79,4,72.9
80,4,80.9
81,4,81.6
82,4,63.7
83,4,75.5
84,4,77.4
85,4,66.1
86,4,69.9
87,4,75.0
88,4,72.0
89,4,54.3
90,4,60.8
91,4,74.3
92,4,68.8
93,4,59.7
94,4,71.0
95,4,70.6
96,4,70.5
97,4,65.5
98,4,69.2
99,4,87.3
100,4,73.9
101,4,71.7
102,4,76.1
103,4,63.4
104,4,63.3
105,4,68.0
106,4,65.7
107,4,69.5
108,4,59.0
109,4,62.6
110,4,79.9
111,4,67.8
112,4,74.1
113,4,72.5
114,4,79.6
115,4,71.6
116,4,73.6
117,4,54.0
118,4,76.4
119,4,72.1
120,4,75.5
121,4,76.2
122,4,81.1
123,4,74.5
124,4,67.2
125,4,80.1
126,4,67.2
127,4,68.4
128,4,65.3
129,4,63.9
130,4,77.0
131,4,71.3
132,4,69.2
133,4,83.1
134,4,76.9
135,4,82.2
