text,label
"BT, the UK's largest telecommunications company, has recently announced its second quarter earnings, which beat expectations and showed a strong performance across all its business units. However, the announcement did little to quell the ongoing debate surrounding the potential merger between BT and O2. While some analysts believe the merger will create a stronger competitor in the telecommunications market, others are concerned about the potential impact on competition and consumer choice. BT's Q2 earnings show a revenue increase of 8% to £5.5bn, driven by strong growth in its consumer and enterprise units. The company's consumer unit saw revenue growth of 13%, while its enterprise unit saw growth of 3%. BT's global services unit also showed signs of recovery, with revenue growth of 2%. BT's CEO, Philip Jansen, attributed the strong performance to the company's continued investment in network infrastructure and its focus on delivering high-quality customer service. ""BT's strong performance in the second quarter clearly demonstrates the resilience of our business and our ability to grow in an uncertain environment,"" he said. ""Our relentless focus on delivering the best possible experience for our customers, combined with our ongoing investment in network infrastructure, means we are well positioned for future growth."" However, the positive earnings report did little to ease concerns about the potential merger between BT and O2, which is currently being reviewed by the UK's competition regulator, the Competition and Markets Authority (CMA). Proponents of the merger argue that it will create a stronger competitor in the market, as BT will be able to combine its fixed-line and mobile services with O2's strong mobile offering. The merger would also allow BT to better compete with other major players in the market, such as Vodafone and Three, who already offer both fixed-line and mobile services. However, opponents of the merger argue that it would reduce competition and limit consumer choice, as the combined company would have too much market share. The CMA is currently conducting a review of the merger, with a decision expected to be announced early next year. In the meantime, analysts and industry experts remain split on the potential impact of the merger. Some believe that the merger will create a more efficient company that can better compete in the market, while others argue that it will harm competition and lead to higher prices for consumers. According to Kester Mann, director of consumer and connectivity at CCS Insight, a technology research firm, the merger could have positive benefits for both companies. ""BT has struggled to make an impact in the mobile market and a tie-up with O2 would give it the scale and expertise to mount a much stronger challenge to the likes of Vodafone and Three,"" he said. ""For O2, the attraction of the deal is less clear-cut, but it would benefit from BT's fixed line infrastructure and advanced 5G network."" However, other analysts remain skeptical of the benefits of the merger. According to Matthew Howett, founder of the research firm Assembly, the merger would reduce competition in the market and limit consumer choice. ""BT already has a dominant position in the broadband market, and a merger with O2 would give it an equally dominant position in the mobile market,"" he said. ""This would reduce competition and limit consumer choice, which is never a good thing."" Despite the ongoing debate surrounding the merger, BT remains focused on its strategic priorities, including investment in network infrastructure and delivering high-quality customer service. ""We are committed to delivering the best possible experience for our customers, and we will continue to invest in our network and our people to achieve this goal,"" said Jansen. ""We are confident that our strong performance in the second quarter, combined with our ongoing focus on our strategic priorities, will position us for success in the future.""",ai
"Shares in British-based drugs group Medeva Plc raced ahead on Thursday following encouraging results from tests of a potential new vaccine and treatment for hepatitis B. Shares in Medeva, which have climbed steadily this week on the expectation of good news, jumped almost six percent to 296 pence before easing to 289-1/2 pence in early afternoon trading, up 10 pence on the day. The stock has risen more than 13 percent since the start of the year. In an update of its product portfolio, Medeva also announced a tie-up with small drug discovery group Peptide Therapeutics Plc which could see painful injections against illnesses such as influenza, typhoid and tetanus replaced by nasal sprays or capsules. The two are also investigating a vaccine against the E-coli bacteria, which has killed 17 people in a recent outbreak in Scotland. Medeva said it spent three million pounds ($4.90 million) taking a 2.5 percent stake in Peptide, whose shares soared nearly 20 percent to 289 pence. But the market's main focus was on prospects for the hepatitis B vaccine, Hepagene, which many analysts see as a huge potential money-spinner. In an interview with Reuters, Medeva chief executive Bill Bogie said Hepagene could eventually sell ""millions of doses"" a year, and carry a three-figure price tag. The vaccine is targeted at a significant group of people who do not respond to existing Hepatitis B vaccines, such as SmithKline Beecham Plc's Engerix-B. Medeva sees a large market for it, especially among health workers and police who are routinely protected against the infection. Still more exciting is the drug's potential to treat people who are already infected with Hepatitis B, which is 100 times more infectious than HIV and kills two million people a year around the world. Bogie said tests on people who do not respond to the current treatment, Interferon, showed a 38 percent response rate. Medeva will decide later this year whether to expand production capacity for Hepagene at its plant in Speke in northwest England or to look elsewhere for extra output. A major surprise was Medeva's declaration that it would seek regulatory approval for Hepagene in Europe and the United States in 1998, opening up the prospect of first sales in 1999. Bogie said this was a sign of confidence that Medeva would win outstanding battles over patents on both sides of the Atlantic. It won a key judgement in Britain's House of Lords against U.S. rival Biogen Inc last year. Bogie said Medeva would not be seeking marketing partners for Hepagene beyond its existing agreement with Johnson & Johnson to sell Hepagene in southeast Asia. ""We are not looking for a partner. That does not mean they won't happen but we are fairly confident we can do it ourselves,"" he said. Medeva, whose executives spent Thursday morning with analysts, also announced plans to go ahead with development of a purified form of its most profitable product, the behaviour-controlling drug Methylphenidate. Bogie said the new version of the drug being developed by Chiroscience Group Plc would give Medeva important patent advantages over rivals and cut down the number of times a day Methylphenidate is taken.",human
"Pegged currencies are common in Asia, with its fondness for order and authoritarianism. But to peg one's currency is always a drastic step with heavy consequences. While a fixed exchange rate might reassure foreign investors about currency stability, it can also prompt a slew of unruly side effects. ""What you ultimately sacrifice is your control over inflation,"" said Alan Butler-Henderson, regional strategist with ING Barings in Hong Kong. Hong Kong, Thailand, Indonesia, Vietnam, Philippines, Singapore and China all peg their currencies directly or indirectly to the U.S. dollar, requiring all them to mimic U.S. monetary policy to a greater or lesser extent regardless of domestic conditions. Most of these economies bear no relation at all to the slow-growth, low-inflation United States. Instead, they are experiencing high growth and a rapid increase in domestic consumption at the same time -- an ideal recipe for inflation. The lack of traditional inflation-fighting tools is a serious loss for countries anxious to avoid any erosion of often hard-earned economic progress. SERIOUS PENALTIES There are other, serious penalties, too. A lucrative interest rate arbitrage can cause real problems for small Asian countries with fixed exchange rates. Best described as borrow low, lend high, the most common arbitrage tends to attract precisely the sort of capital inflows most small, Asian countries dread: so-called ""hot money."" Large financial institutions with access to the best international lending rates deposit borrowed funds into Asian banks offering much higher yields and, because of the fixed exchange rate, avoid currency loss when they switch out. Higher rates offer bigger returns, which attract even larger flows of hot money that swell money supply dramatically. Attempts by central banks to curb money supply by raising rates can have the reverse effect, luring in more hot, volatile money. Both Thailand and Indonesia are familiar with this danger. One economist noted that Indonesia has offered one of the best arbitrage opportunities in Asia for as long as it has depreciated its currency by between three and five percent annually, but the returns were particularly spectacular last year. Speculators and hedge funds borrowed large sums in Japanese yen at about 0.75 percent annually and switched them into Indonesian bank accounts yielding 15 percent -- or more when riots swept through Jakarta in the summer. ""In terms of cost of funds, when you take the currency depreciation of the yen and the mild depreciation of the rupiah into account, you're paying nothing,"" the economist said. The problem became so acute last year that Indonesia's central bank was forced to widen repeatedly the trading band for the rupiah, taking the market by surprise. ""The point of widening the fluctuation is to impart greater uncertainty so that it's not a freebie,"" said Sun Bae Kim, senior economist at Goldman Sachs in Hong Kong. Indonesia also ordered its commercial banks to stop lending on occasion, even though soaring rates and strong loan demand offered excellent returns. THE THAI EXPERIENCE Thailand, which pegs its beleaguered baht to a basket of currencies including the U.S. dollar, tried to turn this arbitrage to its advantage by setting up the Bangkok International Banking Facility (BIBF) in 1993. The plan, much admired by Asian experts, back-fired when Moody's Investors Service downgraded Thailand's short-term debt rating, drawing attention to its foreign liabilities. The negative attention helped to fuel rampant speculation about a devaluation of the baht, forcing massive intervention by Thailand's central bank to keep the unit above a 6-1/2-year low. Under the BIBF, a number of foreign and domestic banks were allowed to borrow foreign currency overseas, usually in U.S. dollars, and then lend the money in Thailand. The scheme was a huge success. Foreign investors, already benefiting from competitive rates, also qualified for preferential tax treatment and rushed to invest in Thailand. ""Without those tax incentives and the access to cheap loans - U.S. dollars are by definition cheaper than Thailand (baht) - those companies would not be attracted to Thailand,"" said Clive McDonnell, chief economist at Crosby Group. BIBF flows were used primarily for long-term investment, but international accounting rules required that they be classifed as short-term. This generated a sudden explosion in Thailand's short-term external debt to 63.3 percent of private sector debt in 1995 compared with 20.5 percent in 1993 -- a situation that quickly came to Moody's attention. Asian economists defended the scheme while acknowledging its risks. Salomon Brothers noted that Thailand's foreign exchange reserves of US$38 billion far exceed outstanding short-term loans of US$16.1 billion. And Moody's rival, Standard and Poor's, pointed out that many BIBF loans are backed by foreign banks rather than domestic financial institutions. ""Foreign BIBFs are probably less vulnerable to shifts in investor confidence, because their parent banks are more likely to stand behind them should unaffiliated lenders withdraw their credit lines,"" Standard & Poor's said. ""Moreover, obligations of foreign-owned BIBFs are not a contingent liability of the Thai government, given their foreign ownership."" There is no question that the BIBF helped to lift foreign liabilities in Thailand's banking sector, but the underlying causes of the banks' asset quality problems were more commonly blamed on a weak property sector, economic recession, political turmoil and a gaping current account deficit. Recent attacks on the baht were precipitated by concern about how to finance the current account following projections of a fourth-quarter fiscal deficit. But analysts said the foreign liability created by the BIBF will probably provide further motivation for the central bank to defend the currency. And a sustained defence will require action on those asset quality problems. ""This means shutting down insolvent institutions and building the capital base of viable ones. The longer the delay in formulating such a plan, the greater will be the baht's susceptibility to speculative attacks,"" Goldman Sachs said.",human
"A revolution in the treatment of HIV and AIDS is proving a godsend not just for patients but for drug companies which have poured millions of pounds into fighting the epidemic. Cocktails of new and old drugs are resulting in dramatic improvements in both quality of life and life expectancy, with some patient groups forecasting that death rates from AIDS in Europe next year could fall by 50 percent. And as patients live longer and more people seek treatment at earlier stages of illness, drug companies like Britain's Glaxo Wellcome Plc are looking forward to a quantum leap in sales, with global turnover of AIDS and HIV products forecast to treble by the end of the century. Analysts at Lehman Brothers expect sales of AIDS drugs at Glaxo Wellcome, which by a mixture of luck and good judgement holds two of the cornerstone drugs for combination therapy, to soar to around $2 billion by the end of the century from just $300 million in 1995. Keith Alcorn, who writes for the influential British newsletter AIDS Treatment Update, used by both patients and doctors, said: ""This year has been the most exceptional year in AIDS treatment yet, and the effects are very, very tangible. People are going back to work after being very ill and that in itself is quite unexpected."" ADVANCES REVIVE AZT Advances have led to an extraordinary revival in the fortunes of Glaxo Wellcome's Retrovir. The drug, also known as AZT, was launched with a great fanfare in 1987, but its erratic performance disappointed patients and shareholders alike. Doctors have found that using Retrovir, which stops the HIV virus from replicating, in combination with other treatments such as Bristol Myers Squibb Co's Didanosine, Hoffmann-La Roche's Zalcitabine and above all a new Glaxo Wellcome drug called Epivir can radically cut levels of HIV in the blood. And preliminary evidence suggests the addition of a whole new class of drug, known as protease inhibitors, to the cocktail can produce even more sensational results, with the virus brought below detectable levels. Lehman Brothers analyst Ian Smith said: ""Use of Retrovir alone had a relatively minimal and transient effect on CD4 cell levels (key cells which HIV destroys, undermining the immune system) and viral load. But in combination the impact on viral load and CD4 was nothing short of stunning compared to what we saw a few years ago."" The progress has electrified an industry that just two years ago was mired in gloom over prospects for a breakthrough in treating AIDS. Anita Kidgell, Glaxo Wellcome's antivirals product communication manager, said that when scientists, activists and drug companies met at the 11th International Conference on AIDS in Vancouver, Canada, in July the atmosphere had been transformed. ""We were seeing that one could reduce the levels of the virus in patients' blood to undetectable levels,"" Kidgell said. For the moment Glaxo Wellcome seems to have cornered the AIDS drug market, with Lehman predicting sales of Retrovir will double to $600 million by 1998 and that sales of Epivir, which Glaxo shrewdly licensed from Canada's BioChem Pharma Inc in 1990, will hit $750 million by 2000 from just $12 million in 1995. But other companies are ahead of the British giant in developing protease inhibitors, the third element in the cocktail, which block an enzyme crucial to the spread of the HIV virus within the body. Some 20 protease inhibitors are being developed, and Merck & Co, Abbott Laboratories Inc and Roche Holdings AG have all rushed versions on to the market this year. The three companies are cautious about giving sales figures, but anecdotal evidence from patient groups together with U.S. sales data suggests that Merck's Crixivan is far outselling its rivals. Sales of this class of drug are likely to reach around $300 million this year. NOTE OF CAUTION But while there is understandable euphoria over the progress made to date, Robin Gorna, director of health promotion at Britain's leading AIDS charity the Terrence Higgins Trust, said: ""We must be very cautious about saying everything is OK, we have got a cure."" She said the mix of drugs taken by AIDS patients carry a raft of side effects and enforce a strict and life-changing dietary regime and timetable. The explosion in effective treatment also has serious consequences for overstetched health and insurance budgets. The Terrence Higgins Trust estimates that costs to the British taxpayer in the year to March 1998 of treatment with Retrovir alone would be 10.3 million pounds ($17.29 million). Treatment with a combination of three drugs would bump this up to around 50 million. And if, as expected, more people are encouraged to come forward and seek treatment before they develop AIDS, this could rise to around 74 million pounds. Gorna said stories already abounded of patients being unable to get the drugs they need, either though lack of funds or ignorance on the part of doctors. AIDS support groups and companies, who cooperate increasingly, say they have to persuade governments that extended treatment with drugs is much cheaper than costly hospital care and dealing with the multiple complications of AIDS. ""We are all very hopeful,"" said Gorna. ""It is looking good, but it really isn't over yet and we need drugs that are effective in the long term.""",human
"French state-owned airline Air France said on Thursday it was ready to take on the toughening competition in its domestic market posed by British Airways Plc (BA). BA's TAT French unit on Wednesday announced a joint 780 million franc bid ($151.2 million) with bank Rivaud for domestic carrier Air Liberte that will double its share of takeoff and landing slots at Paris' busy second airport Orly to 20 percent. An Air France spokeswoman acknowledged BA's increased presence in France aviation would have an impact. ""It certainly has consequences for us. But we will continue with improving our product and service while cutting our costs and prices,"" she said. After approval by the Creteil commercial court, scheduled to meet on Friday, and an Air Liberte creditors meeting due within a month, BA would take a 70 percent stake in loss-making Air Liberte. A spokesman for Air France Europe, the domestic wing of the Air France operation, said the company had an 80 percent market stake on the routes it operates and 60 percent on the total French market. But from April 1997, European liberalisation of the airline industry will fully throw open French airspace to competition. The French government moved the door ajar at the start of 1996 by allowing competition on the busy Paris-Toulouse and Paris-Marseille routes which were controlled by state-owned Air Inter, part of the Air France group. Other French airlines had been allowed to fly less busy domestic routes as well as European and international routes. British Airways bought its first 49.9 percent stake in TAT in 1993 and obtained the remainder last July. Air Liberte, AOM and TAT have all tried to carve out market share ahead of liberalisation with a price war against Air France Europe, the renamed Air Inter. As a result they have suffered financially. AOM, headed by Alexandre de Couvelaire, had been in talks with Air Liberte with an eye to a merger but the worsening financial situation at Air Liberte, which sought creditor protection on September 26, made a deal impossible. AOM, 99 percent owned by the Consortium de Realisation (CDR) which was set up to sell assets of bank Credit Lyonnais, is now going it alone with some 10 percent of the slot at Orly. But industry sources said Air France could strike back in 1997 and make a bid for AOM to prevent another foreign airline from setting foot in France alongside British Airways. Air France Europe plans to launch its ""Shuttle"" service between Paris and Toulouse next Monday, offering more departure times and a ""turn up and go"" service without reservations, as a major plank in its new commercial approach. Other airlines in France are Air Littoral, owned by the Dufour family, the Dubreuil family's Regional airlines, Xavier Leclerq's Brit Airlines as well as Nouvelles Frontieres' Corsair and Euralair. For Air France, these domestic lines are important potential feeder operations for its international operations. Last week the company signed cooperation pacts with Continental Airlines and Delta Airlines Inc of the U.S. and Air France aims to sign a similar deal with an Asian ailrine in 1997.",human
"In a surprise move, British Airways and French logistics firm Groupe Rivaud have joined forces in a bid to acquire a stake in ailing French airline Air Liberte. The beleaguered carrier has been on the verge of bankruptcy for years, struggling to compete with low-cost airlines in an increasingly crowded market. The bid comes as part of a broader effort by Air Liberte's creditors to find a buyer or investors willing to inject much-needed cash into the struggling airline. Air Liberte has been in financial trouble for years, despite several attempts at restructuring and cost-cutting measures. The move by British Airways and Groupe Rivaud is seen as a savvy strategic move, as Air Liberte would offer the two companies access to a new market and increase their international reach. British Airways, which is already one of Europe's largest airlines, has been expanding its global footprint through a series of partnerships and acquisitions, including a recent joint venture with American Airlines. Groupe Rivaud, meanwhile, is a leading logistics and transportation firm with a strong foothold in France. The company has been actively pursuing strategic partnerships and acquisitions to diversify its business and expand its presence in Europe. Air Liberte has struggled to compete in the highly competitive French airline market, which has been dominated by low-cost carriers like Ryanair and easyJet. The airline has been forced to cut routes and reduce capacity to stay afloat, but these efforts have not been enough to turn the company around. The bid by British Airways and Groupe Rivaud is expected to offer a lifeline to Air Liberte, and provide the airline with the financial stability it needs to survive. The companies have not disclosed the details of their bid, but reports suggest that they are prepared to invest heavily in the airline to help it get back on its feet. The move by British Airways and Groupe Rivaud is a reflection of the growing trend towards consolidation in the airline industry. With profit margins becoming increasingly tight, many airlines are looking for ways to reduce costs and increase their market share through strategic partnerships and acquisitions. For Air Liberte, the partnership with British Airways and Groupe Rivaud could be a game-changer. The airline has long struggled to compete with larger airlines like Air France and Lufthansa, and has been forced to cut routes and reduce capacity to stay afloat. The injection of cash and expertise from British Airways and Groupe Rivaud could help Air Liberte to expand its operations and offer new services to customers. It could also help the airline to compete more effectively with low-cost rivals like Ryanair and easyJet, which have dominated the French airline market in recent years. The bid by British Airways and Groupe Rivaud is expected to face significant regulatory hurdles, as European competition authorities are likely to scrutinize the deal closely. However, the two companies are confident that they can navigate these obstacles and secure a stake in Air Liberte. The airline industry is facing unprecedented challenges in the wake of the COVID-19 pandemic, with many airlines struggling to stay afloat in the face of plummeting demand and travel restrictions. However, the partnership between British Airways and Groupe Rivaud is a testament to the resilience and adaptability of the industry, and a sign that companies are still willing to invest in the future of air travel. As the airline industry undergoes a period of transformation and consolidation, partnerships and strategic alliances like the one between British Airways and Groupe Rivaud are likely to become increasingly common. For Air Liberte, the partnership offers a glimmer of hope in an otherwise uncertain future, and a chance to emerge from years of financial turmoil stronger and more competitive than ever before.",ai
"Riding rising U.S. cable TV fees, Time Warner Inc said its earnings before heavy debt payments shot up 32 percent in the third quarter, compared with the same three months last year. Covering the quarter before last Thursday's completion of its $7.5 billion acquisition of Turner Broadcasting System, the entertainment group said three hit movies, strong magazine advertising sales helped by the Olympic Games, and good HBO results lifted cash flow to $964 million. Revenues for the three months ended Sept. 30 were $4.877 billion, up from $4.344 billion a year ago. Last year's third-quarter cash flow, defined as earnings before interest, taxes, depreciation and amortization, or EBITDA, was $729 million, the company said on Wednesday. Time Warner, many of whose cable TV and other businesses are co-owned with 25 percent partner U S West Inc. , reported a net loss of $167 million, or 43 cents a share, for the quarter. Net losses in last year's quarter were $160 million, or 41 cents a share, on 1.5 million more shares outstanding. Net interest costs were $276 million, up from $259 million in last year's third quarter. Preferred dividends rose to $76 million in the third quarter from $16 million. Time Warner's stock showed no gain after the results but rose smartly later in the day after top executives told institutional investors that debt reduction was centre stage at the company. The executives said Time Warner is in active discussions aimed at restructuring its troubled cable-television partnership with U S West Media Group. One Time Warner executive said the talks with regional phone group U S West, 25 percent owner of most of Time Warner's cable systems, studios and the HBO pay-TV service, are likely to quicken and could yield a deal within months. ""We want to delever the company, lighten up on cable, and simplify the corporate capital structure,"" said the executive, speaking on a promise of anonymity. The executives echoed Ted Turner, founder of Turner Broadcasting and now vice chairman of the combined company as well as its biggest individual shareholder. He has said he wants Time Warner's $17.5 billion debt halved. Time Warner now sees itself with the acquisition of Turner, producer of Cable News Network, The Cartoon Network and two studios, as primarily a programming group, the executives said. Capital-intensive cable operations are less important and ripe for partial divestment, the executives said. Investment capital can be better used outside cable, the executives said. EBITDA at Time Warner's cable operations, including those shared with with U S West, rose 14 percent to $512 million, the company said in its earnings report. Basic cable revenues rose sharply and advertising sales in cable also increased, the company said. With some 12.1 million customers, Time Warner is the nation's second-largest cable operator. Time Warner also had three summer movies grossing more than $100 million in U.S. ticket sales -- ""Twister,"" ""Eraser"" and ""A Time To Kill"". Time Warner shares rose $1.125 to $42 in New York Stock Exchange Trading.",human
"British Biotech’s Marimastat anti-cancer treatment will be reviewed at the upcoming European Society for Medical Oncology (ESMO) conference in Vienna. The topical gel-based treatment, originally developed to treat breast cancer, has shown promising results in clinical trials. Marimastat is a matrix metalloproteinase inhibitor, which means it targets enzymes that play a role in the growth and spread of cancer cells. In preclinical studies, it was shown to inhibit the growth of tumors and reduce the chances of metastasis. The gel-based formulation allows the drug to be applied topically to the breast area, which could reduce the side effects associated with traditional chemotherapy treatments. The treatment is applied using a patch, applied to the breast area daily for two weeks prior to surgery. The phase II clinical trial conducted on 209 women with breast cancer showed a significant improvement in disease-free survival and overall survival rates. After three years, the patients who received Marimastat had a 35% reduction in the risk of disease recurrence compared to the placebo group. The treatment also showed promise in delaying the progression of triple-negative breast cancer, a particularly aggressive form of the disease with limited treatment options. The results of the clinical trial were published in the Lancet Oncology journal earlier this year. Professor Judith Bliss of the Institute of Cancer Research, one of the lead investigators of the clinical trial, commented: ""The results of this clinical trial demonstrate the potential of Marimastat to improve survival rates for women with breast cancer. It’s exciting to see a novel treatment like Marimastat showing such promising results."" The ESMO conference, which is being held from 25th September to 29th September, brings together leading oncologists and medical professionals to discuss the latest developments in cancer treatments and research. The review of Marimastat is expected to generate significant interest among the healthcare community, with the potential to open up a new avenue of treatment for breast cancer patients. ""Marimastat has the potential to make a real difference to the lives of millions of women around the world who are living with breast cancer,"" said Dr. Tom Bradshaw, CEO of British Biotech. ""We’re thrilled to have the opportunity to present our findings at the ESMO conference and look forward to discussing the potential of Marimastat with the oncology community."" Breast cancer is the most common cancer in women worldwide, with approximately 2.1 million new cases diagnosed each year. While traditional treatments such as chemotherapy and radiation therapy have improved survival rates, they are often associated with significant side effects. The potential for a topical gel-based treatment like Marimastat to offer a more targeted and less invasive treatment option is a significant development in the fight against breast cancer. The review of Marimastat at the ESMO conference will provide an opportunity for healthcare professionals to consider the potential benefits of the treatment and to discuss the next steps in its development. With the prospect of improving survival rates for breast cancer patients, the potential of Marimastat is a beacon of hope for millions of women around the world.",ai
"Russia's Norilsk Nickel metals group, a key supplier to world markets, said on Tuesday it was struggling with a shaky financial future despite keeping output steady at its top plant. ""We are undoubtedly in a state of financial crisis,"" said Viktor Feldman, deputy economics director at the Norilsk group. Feldman singled out the high cost of maintaining social services in the inhospitable Far North of Russia where many of its leading plants are based. ""Our biggest woe is supporting the social sphere, a sphere which, I might add, the government should be supporting,"" he said. A senior official at the Norilsk combine, the flagship plant of the RAO Norilsk Nickel group, said the facility's output had gone according to plan, with 1996 nickel production at 100,000 tonnes and forecast flat in 1997. Norilsk is the world's second largest producer of refined nickel, a principal component in stainless steel, and also accounts for about 45 percent of world platinum and palladium production, according to metals analysts. But First Deputy Prime Minister Vladimir Potanin was quoted by Interfax news agency on Tuesday as saying the plant might have to issue stock to pay off what the agency said was its 1.7 trillion rouble ($300 million) in debts or face bankruptcy. Potanin is the former head of Uneximbank, the big Russian commercial bank that controls a 38 percent state-owned stake in Norilsk from a 1995 government shares-for-loans auction. ""We are constantly improving Norilsk's financial situation,"" said Alexei Parshikov, director of Interrosimpex, the powerful Russian group that now handles nearly all of Norilsk's exports and is trying to streamline trading operations to boost profits. ""I wouldn't use the word crisis to describe us, because crisis is when production stops, and that is not happening. We are producing according to plan."" Norilsk officials have for the first time in years declined to provide immediate total group production results for 1996 and 1997 forecasts. Uneximbank press relations director Yuri Oleinikov said the group had slightly overfulfilled its plan to boost nickel output by three percent and copper output by six percent in 1996, but gave no absolute figures. The group's 1995 nickel output was 180,100 tonnes, while its refined copper output was 338,700 tonnes. About one third of Norilsk's profits go to supporting social services in the expensive and vastly remote Far North, where four of the group's six key enterprises, including the flagship combine, are based. ""We want 1997 to be the year we stabilise, and we are doing a lot to make sure that this happens,"" Feldman said. ""But my position does not permit me to say this actually will happen."" Potanin said Norilsk, if it did not agree to a share issue to raise capital, would be put in the hands of a special tax commission which could institute liquidation proceedings. Oleinikov said he did not think a share issue would solve Norilsk's cash problems and called on the government to understand the logistics of producing metal in a frozen, inhospitable section of the globe. ""Our sector should have a strong state role because it is a core industry -- it supports people and, through its exports, the federal budget,"" Feldman said. ""Production will undoubtedly continue normally -- we take a lot of measures to ensure that. Norilsk ordinary shares had fallen 8.95 percent to $6.00 at 4.26 p.m.(1226 GMT) on the Russian Trading System. ""The state should understand that to demand too much is to cut into production,"" Oleinikov said. ""They will not want to kill the goose that lays the golden egg.""",human
"The watchdogs of China's ruling Communist Party have ordered members to obey a call from party chief Jiang Zemin for ideological orthodoxy -- or face disciplinary punishment, state media said on Saturday. ""The work style of the ruling party is a matter of life and death,"" the People's Daily quoted a decision by the Central Commission for Discipline Inspection of the Communist Party of China as saying after a meeting this week. The commission also issued a call for clean government, warning of the threat of corruption to continued party rule. ""Party organisations and members should conscientiously carry on the party's fine traditions and work style,"" it said. The statement was issued two days after the party wound up its annual policy-making plenum with a pledge to boost orthodox socialist values that have been eroded by nearly two decades of economic reforms. ""Anyone who violates the sixth plenum's decisions, or who disobeys orders, or engages in harmful activities against socialist ethical and cultural progress, should be strictly disciplined,"" the discipline commission said. The party plenum had said spiritual civilisation -- Chinese communist jargon for ideological orthodoxy and toeing the party line -- could not be sacrificed in the name of the economic reforms spearheaded by paramount leader Deng Xiaoping. The commission echoed the plenum's call for a return to the communist puritanism espoused by the late Chairman Mao Zedong. ""The work style of close links to the masses, criticism and self-criticism, hard work, and building a clean and honest government should also be continued,"" the commission said. The ruling party has seen its credibility undermined in recent years after the chaos of the ultra-leftist 1966-76 Cultural Revolution and as loopholes for corruption opened up by economic reform have tempted many senior party officials. ""The crackdown on corruption is one of the important tasks of improving the party's work style and clean government and for promoting ethical and cultural progress,"" the commission said. It called on party committees throughout China to intensify their battle against corruption and to severely punish those found guilty of corruption. Jiang, who is also state president, has warned repeatedly that corruption is a virus that threatens to topple the party. Jiang had been expected to seize on the plenum as the last chance before a crucial congress in 1997 to underline his role as anointed heir to Deng Xiaoping, who has been fading gradually from the scene, diplomats and Chinese sources said. He has made clear that he wants to place his stamp on ideology in China. The party mouthpiece, the People's Daily, has filled its front page for several days with examples of model workers whose socialist values the populace at large should strive to emulate. Among these is Beijing bus conductress Li Suli, who is said to rise at 4.00 a.m. to make sure she is familiar with major sites along the route so that she can help disoriented passengers. She then washes the bus windows.",human
"In the past few weeks, a strike by Canadian autoworkers has caused unexpected ripples throughout General Motors Corp. The strike began at the beginning of September, after the Canadian auto union failed to reach a deal with General Motors Corp. over wages and benefits. The strike disrupted production lines at GM plants in Canada, leading to job cuts and reduced hours for workers. The unexpected effects of the strike have now also spilled over to GM operations in the United States. The Canadian autoworkers' strike has caused significant disruptions in GM's North American supply chain. With Canadian plants idle, several U.S. production lines have also had to shut down. This has led to a decline in GM's overall production levels, which has affected sales of popular models such as the Chevrolet Equinox and the GMC Terrain. As a result of the Canadian strike, GM warned that it could face a shortage of key components for several of its car models. Specifically, the company warned that it could run out of engines for its small SUVs and crossovers. While some of these components are produced in the United States, many are manufactured at GM plants in Canada. Compounding the issue is the fact that GM has already had to cut its production levels due to the COVID-19 pandemic. With supply chains already stretched thin, the Canadian autoworkers' strike has only added to the production woes GM is facing. In order to mitigate the effects of the Canadian strike, GM has begun shifting production to other plants in North America. However, this is a slow and costly process. It involves retooling plants to produce different models, which can take weeks or even months. It also involves selecting new suppliers for key components, which can be difficult given the ongoing pandemic and other supply chain disruptions. Moreover, even when production is shifted to other plants, the impact of the Canadian strike is still felt throughout the entire GM supply chain. Spillover effects can occur when components meant for one plant are now sent to another. This can lead to shortages in other plants, reducing production levels further. The effects of the Canadian autoworkers' strike have also impacted GM's bottom line. With production levels and sales down, the company has seen a drop in revenue and profits. Analysts warn that this could lead to further job cuts and plant closures if the strike continues for an extended period. The Canadian autoworkers' strike is just one example of the ongoing labor issues that are plaguing the auto industry. As automakers struggle to balance the demands of workers with the needs of shareholders, strikes and labor disputes are becoming more common. This has led some analysts to warn that the entire industry is on the brink of a collapse. In the case of GM, the Canadian autoworkers' strike has highlighted the company's dependence on its supply chain. Without uninterrupted access to key components and labor, GM's production levels can quickly plummet. This, in turn, can have a knock-on effect on sales, financials, and corporate reputation. Moving forward, GM (and other automakers) will need to reassess their supply chains and labor relations strategies. Whether this means diversifying their production locations, rethinking their labor policies, or taking a more collaborative approach with worker unions, companies will need to adopt new approaches to avoid production disruptions in the future. As the Canadian autoworkers' strike drags on, the ripple effects throughout General Motors Corp. are becoming more apparent. The strike has disrupted GM's supply chain, reduced production levels, and cut into the company's profits. With no resolution in sight, GM's production woes are set to continue, casting a shadow over the future of the entire auto industry.",ai
